,time,confidence,shadow,xc,yc,minr,maxr,maj-ax,min-ax,orientation,x-pos,y-pos,x-corr,y-corr,x-vel,y-vel,speed,rear,freeze,escape,hide
0,-10.0,1518.2,True,354.46265314187855,196.70346462916612,113.0,289.0,178.95448887623343,58.95087242191801,0.05568922208035084,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-9.96546052631579,1558.4,True,355.12782340862424,193.88218685831623,108.0,289.0,183.8564119985406,58.68084005578958,0.016711878215917384,356.6640448818131,285.7975559857347,-23.26884273843926,457.9560370722329,-23.26884273843926,457.9560370722329,458.54680342718626,0.0,0.0,0.0,0.0
2,-9.930921052631579,2001.5,True,356.19335498376216,191.1954783912066,103.0,287.0,188.09038860349003,58.59260128366265,-0.010789748881139597,355.1786506424593,285.2351984373271,-23.90629116693087,457.0868600267807,-0.6374484284916093,-0.8691770454522043,1.0778725505955913,0.0,0.0,0.0,0.0
3,-9.896381578947368,2751.6666666666665,True,357.13385826771656,187.81114476075106,96.0,286.0,194.46361988377214,58.32574366965152,-0.03132875528582403,354.0882049586096,284.99524253654863,-24.36452094207165,456.7159853733364,-0.45822977514077934,-0.3708746534442753,0.5895104200885515,1.0,0.0,0.0,0.0
4,-9.861842105263158,2812.0,True,358.1642958748222,185.08048838311996,91.0,285.0,198.86609206668052,58.268909607914765,-0.024123377267254522,355.76586763081036,284.4846039187792,-23.71338805686734,455.9267448512817,0.6511328852043086,-0.7892405220547403,1.023168918530917,1.0,0.0,0.0,0.0
5,-9.827302631578947,2149.75,True,358.9684847075241,182.65170368647517,86.0,285.0,204.25938705230777,58.525260082419805,0.0037812194539294137,359.35465857127963,284.78066710769605,-22.235069458779584,456.3843386517714,1.478318598087757,0.4575938004896898,1.5475199396772725,1.0,0.0,0.0,0.0
6,-9.792763157894736,1455.1666666666667,True,359.6610926583438,180.8552284961631,84.0,285.0,208.22240975550554,58.577930065366935,0.03177268615506737,362.9684287693291,284.9138874772704,-20.75751785158056,456.5902433960903,1.4775516071990253,0.20590474431890016,1.4918295866718339,1.0,0.0,0.0,0.0
7,-9.758223684210526,1099.75,True,359.8978176858377,179.9703341668561,82.0,284.0,210.79337340534627,58.57799927474778,0.04665948744149525,364.8137888457427,285.25231171029145,-19.98947780044944,457.1133102168338,0.7680400511311198,0.5230668207435087,0.9292386233385992,1.0,0.0,0.0,0.0
8,-9.723684210526315,1474.5,True,359.3285859613428,179.09958177913418,80.0,285.0,213.37379733226692,58.63274547388098,0.063866533147802,366.13767713536294,285.56896998241876,-19.435579239543493,457.6027356760723,0.5538985609059459,0.4894254592385323,0.7391487644070889,1.0,0.0,0.0,0.0
9,-9.689144736842104,1784.2,True,358.8297276090124,178.57224526398386,78.0,285.0,214.58467512264903,58.515541132230204,0.06822784754411985,366.14437478040173,285.61495466603185,-19.430555947460302,457.6738093756289,0.005023292083190967,0.07107369955656395,0.07125099460365285,1.0,0.0,0.0,0.0
10,-9.654605263157894,2220.75,True,358.99144433186984,178.80108071597434,79.0,284.0,213.31749405657195,58.504961632376286,0.06202828257781722,365.6030616198364,285.2547083407827,-19.668592695180127,457.1170144370676,-0.23803674771982486,-0.5567949385612678,0.6055428117585722,1.0,0.0,0.0,0.0
11,-9.620065789473685,2203.5,True,359.55094168368504,178.7072838665759,79.0,284.0,213.3304429894295,58.22515904273041,0.05202392509898211,365.09758240033347,285.2281938010905,-19.875377529290315,457.0760336956577,-0.2067848341101879,-0.04098074140989638,0.21080651978646847,1.0,0.0,0.0,0.0
12,-9.585526315789474,1779.4,True,361.11565696302125,178.42373833876587,78.0,284.0,213.8819567170609,58.3904478811242,0.04101697462288874,365.50082252238604,285.27477097437793,-19.709124291866836,457.1480231443245,0.1662532374234793,0.07198944866678403,0.1811701401256159,1.0,0.0,0.0,0.0
13,-9.550986842105264,1809.2,True,362.7545876630555,177.78963077603362,77.0,284.0,214.41310614362703,58.67994764870622,0.02042006366335185,364.943600165802,284.9738331838623,-19.951022112938926,456.6828951837131,-0.24189782107209012,-0.4651279606114258,0.5242695638523841,1.0,0.0,0.0,0.0
14,-9.516447368421053,1834.4,True,364.0079590056694,177.0920191888356,74.0,284.0,215.244896756087,58.63123554593417,-0.002150695856279143,363.77649603033865,284.7142186635522,-20.43932688166391,456.2816362651502,-0.4883047687249835,-0.4012589185628599,0.6320207804224443,1.0,0.0,0.0,0.0
15,-9.481907894736842,2298.0,True,365.98096170583113,176.8485639686684,74.0,284.0,216.4246612914928,58.32995083038806,-0.02747323789760994,363.00839257417044,285.02005899643365,-20.735595146404343,456.7543415709948,-0.29626826474043355,0.4727053058446131,0.5578756051898639,1.0,0.0,0.0,0.0
16,-9.447368421052632,2283.0,True,368.0408453788874,176.6882391590013,76.0,284.0,216.55781684599373,57.955199432624084,-0.07181971572176733,360.2709685758549,284.6880124168255,-21.867436037732553,456.241132019823,-1.1318408913282099,-0.5132095511718262,1.2427581609857261,1.0,0.0,0.0,0.0
17,-9.412828947368421,1801.8,True,370.6126096126096,177.63769563769563,80.0,284.0,214.74407991535082,57.997838549112586,-0.12546067742736078,357.17695263854483,284.16580500957883,-23.157745827797044,455.4340108339704,-1.2903097900644909,-0.8071211858526226,1.5219539950302092,1.0,0.0,0.0,0.0
18,-9.37828947368421,2252.25,True,373.5811965811966,178.2044622044622,83.0,284.0,213.14531431689056,58.517049838938405,-0.16974555691334223,355.57771046281823,283.24543393167386,-23.86578859440874,454.0114898480276,-0.7080427666116975,-1.4225209859427537,1.5889904073966874,1.0,0.0,0.0,0.0
