,time,confidence,shadow,xc,yc,minr,maxr,maj-ax,min-ax,orientation,x-pos,y-pos,x-corr,y-corr,x-vel,y-vel,speed,rear,freeze,escape,hide
0,-20.0,1006.6666666666666,False,216.47986798679867,216.45874587458746,170.0,269.0,96.85144620771155,47.60812209303516,-0.5888960937914229,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-19.94993894993895,1503.5,False,214.64953580901857,217.97413793103448,172.0,270.0,97.21543849052198,47.97108561916746,-0.5487191902010513,189.29599838344762,259.44591761597553,-71.06662779430462,141.3874448953398,-71.06662779430462,141.3874448953398,158.24308882250426,0.0,0.0,0.0,0.0
2,-19.8998778998779,938.0,False,213.1705263157895,217.1319298245614,172.0,270.0,94.36156596979015,45.9428045282368,-0.5419722311868148,188.8334238938791,257.5513772326249,-72.21716939959465,127.24908382555876,-1.1505416052900301,-14.138361069781041,14.185097804562487,0.0,0.0,0.0,0.0
3,-19.84981684981685,1418.0,False,212.62800417972832,216.5175896900035,171.0,271.0,94.22807429952589,45.98272180381452,-0.5456467292975612,188.17718436171975,256.790283997394,-73.00910092343811,121.56928356264179,-0.7919315238434592,-5.67980026291697,5.734743809891485,1.0,0.0,0.0,1.0
4,-19.7997557997558,986.0,False,212.79581505231184,215.1120485993925,169.0,270.0,91.96421062164495,45.59923357862397,-0.5664357576308725,188.12053498117518,253.91262285063954,-74.32331582899913,100.09420037790699,-1.3142149055610162,-21.4750831847348,21.515258739073488,1.0,0.0,0.0,1.0
5,-19.74969474969475,1496.0,False,212.7101593625498,213.3296812749004,167.0,270.0,97.46711700894079,43.905665085805914,-0.530481125853747,188.05349333944878,255.36548203013632,-73.72682004038336,110.93643306071881,0.5964957886157691,10.842232682811826,10.858628678340063,1.0,0.0,0.0,1.0
6,-19.6996336996337,3159.0,False,213.2127255460589,211.51725229503006,164.0,257.0,104.8504410498262,42.63258366384717,-0.5154243456811402,187.37211890065768,257.13157894010305,-73.41756192920718,124.11626074703773,0.3092581111761774,13.179827686318916,13.183455481033297,1.0,0.0,0.0,1.0
7,-19.64957264957265,1673.0,False,213.72808056872037,210.32997630331752,159.0,268.0,111.23503974405672,43.765770143652034,-0.4906350603667884,187.52187673903092,259.3865089728024,-72.3088711686644,140.94409681195825,1.1086907605427854,16.82783606492052,16.864319192613518,1.0,0.0,0.0,0.0
8,-19.5995115995116,1176.6666666666667,False,215.31539108494533,207.93664143537987,155.0,270.0,118.40320809449535,43.7156129657243,-0.48058730441790304,187.94648764487363,260.432098822235,-71.55383733264034,148.74700613608204,0.7550338360240545,7.802909324123789,7.839353928356543,1.0,0.0,0.0,0.0
9,-19.54945054945055,1208.3333333333333,False,216.86321525885558,205.2899182561308,151.0,270.0,122.2573376487012,43.93146142484347,-0.4894579016917653,188.1237239502655,259.24133891917364,-71.96059035738266,139.86073820278838,-0.406753024742315,-8.886267933293652,8.895572258456454,1.0,0.0,0.0,0.0
10,-19.4993894993895,1836.5,False,217.40342429106474,205.01926163723917,150.0,252.0,123.30869005131578,44.83914081916961,-0.514562779656193,187.05997374847607,258.68986131445854,-72.93724612378807,135.7452336899891,-0.9766557664054147,-4.115504512799276,4.2298030546260845,1.0,0.0,0.0,0.0
11,-19.449328449328448,1854.5,False,216.43697257383965,206.16271097046413,151.0,253.0,120.84438113570047,47.41344183685881,-0.5265722936510818,186.07041534840832,258.39979851649997,-73.74953904857784,133.58058594402962,-0.812292924789773,-2.164647745959485,2.3120379883883833,1.0,0.0,0.0,0.0
12,-19.399267399267398,924.0,False,213.98252688172042,208.75537634408602,155.0,268.0,118.7879967481257,45.510698582084444,-0.5668664043666363,182.0884708542164,258.85943040134384,-76.28057363020659,137.01067463689435,-2.531034581628745,3.4300886928647287,4.262821189578453,1.0,0.0,0.0,0.0
13,-19.349206349206348,1218.6666666666667,False,213.83324265505985,209.38846572361263,159.0,268.0,117.28230872623519,45.283325097145614,-0.5888176078498674,181.2652276229578,258.1543285982482,-77.17953312555875,131.74872088244913,-0.8989594953521589,-5.261953754445216,5.338191218774756,1.0,0.0,0.0,0.0
14,-19.299145299145298,1246.3333333333333,False,214.53201581027668,208.0756258234519,154.0,269.0,123.13649662512216,45.735504776641115,-0.5638808540059517,181.6256179447451,260.11232613959913,-76.00952196024888,146.36064283282937,1.170011165309873,14.611921950380236,14.658689887263238,1.0,0.0,0.0,0.0
15,-19.249084249084248,946.0,False,213.498814229249,206.12042160737812,150.0,268.0,126.15907491294192,43.6714939383882,-0.5499311588095641,180.53164773456734,259.8995437556083,-76.85720198660403,144.77271459409184,-0.8476800263551496,-1.5879282387375326,1.8000215327771913,1.0,0.0,0.0,0.0
16,-19.1990231990232,3796.0,False,212.59878819810328,204.62697576396207,149.0,253.0,127.89111934835995,42.49450046944928,-0.540911925897027,179.6720720492799,259.4436335031833,-77.66283780569603,141.37039927748748,-0.8056358190920037,-3.4023153166043585,3.4963979445430207,1.0,0.0,0.0,0.0
17,-19.14896214896215,3783.0,False,213.52920962199312,203.07533703409993,147.0,252.0,130.1473623356954,41.26850636712017,-0.511570953253062,181.67253966761908,259.818059564419,-76.11586907973988,144.16462361506717,1.5469687259561482,2.794224337579692,3.193869422473163,1.0,0.0,0.0,0.0
18,-19.0989010989011,1925.5,False,215.01165501165502,202.985495985496,147.0,252.0,131.46259220295818,41.64408539799532,-0.5406467288743756,181.18037550126542,259.3419314110107,-76.67724164864823,140.6114284403784,-0.5613725689083537,-3.553195174688767,3.5972677285064982,1.0,0.0,0.0,0.0
19,-19.04884004884005,1287.0,False,215.3252764206737,205.2980200565698,150.0,266.0,132.9756868384811,41.58774134715504,-0.5902443487518455,178.32053330275022,260.5364334055966,-78.05971074909247,149.52562242982535,-1.38246910044424,8.914193989446943,9.020758022204959,1.0,0.0,0.0,0.0
20,-18.998778998779,3798.0,False,216.03607161664033,206.66456029489206,153.0,253.0,129.61916374966125,40.87288976400966,-0.6448918650622169,216.03607161664033,256.66456029489206,-53.64625311047728,120.63104697680639,24.413457638615192,-28.89457545301896,37.82741604290021,0.0,0.0,0.0,1.0
21,-18.94871794871795,1874.0,False,217.22201591511936,208.76127320954907,156.0,268.0,130.21682076711386,41.59288652186879,-0.6859661093256165,217.22201591511936,264.7612732095491,-50.22812250802,181.05427768320206,3.418130602457282,60.42323070639567,60.51983497840829,0.0,0.0,0.0,0.0
22,-18.8986568986569,3758.0,False,218.3805215540181,209.3706758914316,159.0,253.0,127.08418834192693,41.619449018927604,-0.6969246881305188,218.3805215540181,256.3706758914316,-52.10472319847359,118.4378797868028,-1.8766006904535928,-62.61639789639926,62.644512255037995,0.0,0.0,0.0,1.0
23,-18.84859584859585,3733.0,False,218.84730779533888,209.25127243503886,158.0,253.0,125.8437258954344,41.661625774579306,-0.6746643088722692,218.84730779533888,256.75127243503886,-51.659575581264434,121.27815250028998,0.44514761720915885,2.840272713487181,2.8749444321737463,0.0,0.0,0.0,1.0
24,-18.7985347985348,1882.5,False,218.22299922299922,210.33825433825433,156.0,268.0,128.46715676511548,43.46244578593366,-0.6272444676258109,218.22299922299922,266.33825433825433,-49.0665657996022,192.82279356906218,2.593009781662232,71.54464106877221,71.59161518912144,0.0,0.0,0.0,0.0
