,time,confidence,shadow,xc,yc,minr,maxr,maj-ax,min-ax,orientation,x-pos,y-pos,x-corr,y-corr,x-vel,y-vel,speed,rear,freeze,escape,hide
0,-20.0,1654.0,False,214.9764207980653,217.14389359129385,179.0,248.0,83.56805244196126,30.347313123703007,-0.7245006800476727,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-19.94993894993895,1751.0,False,213.55568246716163,218.2181610508281,178.0,249.0,82.85383695811399,31.581355910235732,-0.7070128259829456,213.55568246716163,253.7181610508281,-56.363833613175174,98.64299291662752,-56.363833613175174,98.64299291662752,113.61039473183571,0.0,0.0,0.0,0.0
2,-19.8998778998779,962.5,False,213.0452736318408,219.79402985074626,175.0,272.0,87.53614372555427,38.64927804709021,-0.5411954977472171,190.4976694027161,257.3073562576644,-71.16901961885469,125.4280317736151,-14.805186005679516,26.785038856987583,30.604441495199733,0.0,0.0,0.0,0.0
3,-19.84981684981685,974.5,False,212.7557673019057,218.29488465396187,175.0,271.0,84.99339976122465,37.26678686502616,-0.5902781266654459,189.10243952587123,253.60054405670226,-73.76443635767633,97.7652541544945,-2.5954167388216405,-27.662777619120604,27.784266296828413,1.0,0.0,0.0,1.0
4,-19.7997557997558,1049.0,False,212.58454545454546,218.90681818181818,172.0,274.0,90.16121254560835,40.788999249107,-0.50517624330808,190.76725966720818,258.35636954551865,-70.52886939290481,133.25648914566153,3.2355669647715217,35.49123499116703,35.6384154358995,1.0,0.0,0.0,0.0
5,-19.74969474969475,1025.0,False,212.52549575070822,216.20349386213408,170.0,272.0,91.87447382567423,36.10526762253706,-0.5331025090940562,189.17983498832723,255.76622706844768,-72.75981392301408,113.92706767498267,-2.2309445301092694,-19.329421470678867,19.457740050878613,1.0,0.0,0.0,1.0
6,-19.6996336996337,1948.0,False,212.9322381930185,213.21611909650923,169.0,247.0,90.74297225100811,29.802997999150328,-0.605372725900355,212.9322381930185,252.21611909650923,-57.31412178259843,87.43372460081517,15.445692140415652,-26.4933430741675,30.667028433515316,0.0,0.0,0.0,1.0
7,-19.64957264957265,1560.0,False,211.2474358974359,213.53333333333333,168.0,246.0,98.43005377180232,27.855744989934625,-0.5793490351285153,184.3032267928536,254.71741359632475,-76.65898330154855,106.10010146511006,-19.34486151895012,18.66637686429489,26.88228584825406,1.0,0.0,0.0,1.0
8,-19.5995115995116,1628.0,False,212.68611793611794,212.07186732186733,163.0,246.0,104.08657559888127,28.518910345754087,-0.5575694306214465,185.148696699033,256.2328708950058,-75.37236490938325,117.40948429108819,1.2866183921652947,11.309382825978133,11.382333978213218,1.0,0.0,0.0,1.0
9,-19.54945054945055,1347.0,False,212.69784706755755,210.9524870081663,159.0,245.0,108.786305936214,25.541523652822203,-0.532301797860387,185.09234244100975,257.8198658993048,-74.6884363496321,129.25273059182666,0.683928559751152,11.843246300738471,11.862977754965183,1.0,0.0,0.0,1.0
