,time,confidence,shadow,xc,yc,minr,maxr,maj-ax,min-ax,orientation,x-pos,y-pos,x-corr,y-corr,x-vel,y-vel,speed,rear,freeze,escape,hide,x-corr-filtered,y-corr-filtered,x-vel-filtered,y-vel-filtered,speed-filtered,freeze-filtered,escape-filtered,hide-filtered
290,0.0164473684210531,4931.0,True,143.38998174812411,249.72358547961875,199.0,303.0,90.3647402695286,72.76138250961982,-0.1437473028758597,143.38998174812411,301.72358547961875,-0.10531123553549884,0.4825712294893644,0.03459547765117719,-0.038821362007430485,0.05199947328603499,0.0,0.0,0.0,0.0,-0.10558524162022172,0.4793936564024474,0.024305220176566583,-0.07431766766793912,0.07819117249046482,0.0,0.0,0.0
291,0.0509868421052637,2285.5,True,147.13910761154855,246.3215223097113,196.0,293.0,91.68009816010176,67.51314173876867,-0.2482770228536468,147.13910761154855,294.8215223097113,-0.10578026343788358,0.47190343479089847,-0.014070837071542143,-0.3200338409539757,0.32034301586213565,0.0,0.0,0.0,0.0,-0.105068845271206,0.47614423627007335,0.015491890470471642,-0.09748260397122177,0.09870591039729665,0.0,0.0,0.0
292,0.0855263157894743,4186.0,True,149.19756330625896,242.5881509794553,194.0,292.0,91.24669020032538,63.38478499000004,-0.3368365227827783,149.19756330625896,291.5881509794553,-0.10586057202297547,0.4669059520547996,-0.002409257552756967,-0.1499244820829671,0.1499438389858064,0.0,0.0,0.0,0.0,-0.10470885340053028,0.4724107581525246,0.010799756120271481,-0.11200434352646282,0.11252380948515402,0.0,0.0,0.0
293,0.1200657894736849,4103.0,True,152.36899829393127,236.43358518157447,188.0,292.0,91.83354027787382,62.88100485833522,-0.3053352657575436,152.36899829393127,288.4335851815745,-0.10545665920939816,0.4620302707597751,0.012117384407319208,-0.14627043885073646,0.14677149684615803,0.0,0.0,0.0,0.0,-0.10442306805336976,0.4683278015299609,0.008573560414815579,-0.12248869867691081,0.12278838398541429,0.0,0.0,0.0
294,0.1546052631578955,1909.0,True,154.26675324675324,231.26207792207796,185.0,310.0,93.45662738874228,62.85689806775218,-0.2711290459434305,154.26675324675324,293.76207792207794,-0.10324299972468629,0.4702659627852828,0.06640978454135692,0.24707076076523152,0.25584022417895846,0.0,0.0,0.0,0.0,-0.10419675502253532,0.463909195240367,0.00678939092503314,-0.13255818868781688,0.13273194497681326,0.0,0.0,0.0
295,0.1891447368421062,1204.3333333333333,True,157.22521054061397,227.26623200217333,183.0,311.0,97.87911875549868,61.59395351522232,-0.2162662572001872,157.22521054061397,291.2662320021733,-0.1027378714673044,0.46640839567569287,0.015153847721456514,-0.11572701328769597,0.11671495493404284,0.0,0.0,0.0,0.0,-0.10406013159159697,0.4591669287865165,0.004098702928150705,-0.14226799361551523,0.14232702263828015,0.0,0.0,0.0
296,0.2236842105263168,1888.5,True,160.06987824245633,223.18554790894652,176.0,306.0,109.83925415375958,58.40506684546723,-0.1829417081380813,160.06987824245633,288.18554790894655,-0.10241856484942317,0.46164690557797,0.00957919853643631,-0.14284470293168908,0.14316553426101888,0.0,0.0,0.0,0.0,-0.10404885590470024,0.4542399030025019,0.0003382706069017527,-0.14781077352043814,0.14781116059254035,0.0,0.0,0.0
297,0.2582236842105274,1928.0,True,161.1916537867079,216.78026790314271,170.0,296.0,91.77838778389764,60.38217616356111,-0.3178078896354825,161.1916537867079,279.7802679031427,-0.10419043496227948,0.448655746372709,-0.05315610338568874,-0.38973477615782826,0.3933430653690777,0.0,0.0,0.0,0.0,-0.10416995666984719,0.44945092547406235,-0.0036330229544083437,-0.14366932585318626,0.14371525335501542,0.0,0.0,0.0
298,0.292763157894738,4376.0,True,162.3359232175503,220.69744058500916,167.0,266.0,97.96093307505126,62.32923753273236,-0.162203315216038,162.3359232175503,270.19744058500913,-0.10624330514120381,0.43384457586554737,-0.06158610536773011,-0.4443351152148495,0.4485828161971417,0.0,0.0,0.0,0.0,-0.10438923196765713,0.4452514209373624,-0.006578258934298448,-0.12598513610099782,0.12615675966429077,0.0,0.0,0.0
299,0.3273026315789487,4659.0,True,162.78707877226873,223.4520283322601,167.0,268.0,103.68862018761506,61.6377725373253,-0.1238940498384993,162.78707877226873,273.95202833226017,-0.10506552397002192,0.4396476481178674,0.03533343513545631,0.17409216756960064,0.17764158985877548,0.0,0.0,0.0,0.0,-0.10464274442960084,0.4420782107381546,-0.0076053738583110875,-0.09519630597623396,0.09549962504138663,0.0,0.0,0.0
300,0.3618421052631593,4697.0,True,162.53587396210347,224.70300191611668,168.0,268.0,103.26593849502213,61.97238494118134,-0.1312323782964833,162.53587396210347,274.7030019161167,-0.10497290991217538,0.44080834917483264,0.002778421735396392,0.03482103170895755,0.03493170303057024,0.0,0.0,0.0,0.0,-0.1048625542775047,0.44019554723199183,-0.006594295437115788,-0.05647990518488355,0.0568635597021977,0.0,0.0,0.0
301,0.3963815789473699,4615.0,True,162.59176598049837,225.69360780065008,170.0,269.0,101.0225218241152,62.435491329853306,-0.1318885371874815,162.59176598049837,275.19360780065006,-0.1048204661712334,0.4415666272034777,0.004573312228259709,0.02274834085935197,0.02320349535286467,0.0,0.0,0.0,0.0,-0.10500178603556382,0.4395999055512804,-0.004176952741773571,-0.017869250421342353,0.018350941251817403,1.0,0.0,0.0
302,0.4309210526315805,4622.0,True,162.60579835569018,225.96797922977063,171.0,269.0,100.7804867571183,62.860596136635984,-0.1557066855854048,162.60579835569018,274.96797922977066,-0.10487399052319439,0.4412178968002638,-0.0016057305588304859,-0.010461912096416765,0.010584421351246062,0.0,0.0,0.0,0.0,-0.10504762386016545,0.44002742052788874,-0.0013751347380488999,0.012825449298249358,0.01289895907621052,1.0,0.0,0.0
303,0.4654605263157911,4649.0,True,162.39320283932028,226.55947515594752,171.0,270.0,101.16133459690904,62.58865680974797,-0.1772792773929991,162.39320283932028,276.05947515594755,-0.1046752051642905,0.44290490750532846,0.005963560767117144,0.05061032115194166,0.0509604617730822,0.0,1.0,0.0,0.0,-0.10501894423906319,0.44105190626751967,0.0008603886330676991,0.030734572188927944,0.030746612760373056,1.0,0.0,0.0
304,0.5000000000000018,4634.0,True,162.05653862753562,226.52956409149763,171.0,270.0,101.52124021207896,62.06915700571547,-0.2005650723365263,162.05653862753562,276.0295640914976,-0.10482315493966551,0.442858677112052,-0.004438493261250327,-0.001386911798297205,0.004650134058972985,0.0,1.0,0.0,0.0,-0.10495276624376532,0.4422246685462332,0.001985339858936175,0.03518286836140638,0.035238839374921685,1.0,0.0,0.0
305,0.5345394736842124,4635.0,True,161.8250269687163,226.69341963322543,171.0,270.0,101.43037479291418,62.350214257543975,-0.200179534698525,161.8250269687163,276.19341963322546,-0.104876224220368,0.44311193142693284,-0.0015920784210746311,0.007597629446423751,0.007762646900640063,0.0,1.0,0.0,0.0,-0.10488729329902184,0.4431993736002857,0.001964188342304246,0.029241151621575145,0.029307046661169914,1.0,0.0,0.0
306,0.5690789473684212,4687.0,True,161.86686579901857,226.8137401322808,171.0,270.0,102.12102316640416,62.87910651471404,-0.1909660778165364,161.86686579901857,276.3137401322808,-0.10482706819504967,0.44329789819517895,0.001474680759550182,0.005579003047386092,0.0057706116092950495,0.0,1.0,0.0,0.0,-0.1048486884047939,0.44380189665720465,0.00115814682683818,0.018075691707568065,0.018112756134270682,1.0,0.0,0.0
307,0.6036184210526319,4641.0,True,161.37233354880414,226.57315233785823,171.0,270.0,102.1479864301127,61.961576072030745,-0.2134419554756386,161.37233354880414,276.07315233785823,-0.10509629743253446,0.44292604689004367,-0.00807687712454381,-0.011155539154058829,0.013772508773012952,0.0,1.0,0.0,0.0,-0.10484543026482476,0.44403299624833614,9.774419907418452e-05,0.006932987733944684,0.006933676719279613,1.0,0.0,0.0
308,0.6381578947368425,4668.0,True,161.48136246786632,226.70522707797767,170.0,270.0,102.57038235061523,61.997385240683165,-0.2099305739170636,161.48136246786632,276.7052270779777,-0.10488386346225649,0.44390297848219123,0.006373019108339547,0.02930794776442781,0.02999285206041083,0.0,1.0,0.0,0.0,-0.1048702496043029,0.44401729038244864,-0.0007445801843440625,-0.00047117597662516,0.000881139291977444,1.0,0.0,0.0
309,0.6726973684210531,4683.0,True,161.40059790732437,226.64253683536197,170.0,270.0,102.96117668062078,61.99608744089864,-0.2131348869297384,161.40059790732437,276.642536835362,-0.1049339853379972,0.4438060847532643,-0.001503656272221858,-0.0029068118678100057,0.0032726957420196,0.0,1.0,0.0,0.0,-0.10490689271099216,0.4439267704902095,-0.0010992932006777256,-0.0027155967671738113,0.0029296606190719657,1.0,0.0,0.0
