,time,confidence,shadow,xc,yc,minr,maxr,maj-ax,min-ax,orientation,x-pos,y-pos,x-corr,y-corr,x-vel,y-vel,speed,rear,freeze,escape,hide
0,-20.0,1759.0,False,218.3246162592382,174.4013644115975,150.0,205.0,51.139691979981045,47.000610309786126,-0.3238206465557256,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-19.94993894993895,251.8,False,220.38383045525902,170.76373626373626,140.0,203.0,49.239151309662915,42.84349307102775,-0.335472740698739,220.38383045525902,202.26373626373626,-68.54622470602945,99.49344335961436,-68.54622470602945,99.49344335961436,120.82023916961211,0.0,0.0,0.0,0.0
2,-19.8998778998779,120.5,False,220.95514018691588,168.87943925233645,146.0,201.0,60.156891203070344,44.59924920701061,-0.3277617886755803,220.95514018691588,196.37943925233645,-69.29945032011591,77.61873328006116,-0.7532256140864604,-21.874710079553196,21.887674382862656,0.0,0.0,0.0,0.0
3,-19.84981684981685,294.0,False,226.99065420560748,167.87227414330218,143.0,199.0,57.9987797889892,40.84140483029881,-0.03820917849076583,226.99065420560748,195.87227414330218,-64.89864768747472,75.73336112751738,4.400802632641188,-1.8853721525437805,4.787660385308171,0.0,0.0,0.0,1.0
4,-19.7997557997558,220.0,False,228.1758691206544,162.0081799591002,139.0,198.0,51.26986153333857,36.58792573716355,0.012920121136691862,228.1758691206544,191.5081799591002,-64.81606389646399,59.50996267323496,0.08258379101073388,-16.223398454282425,16.223608645703678,0.0,0.0,0.0,1.0
5,-19.74969474969475,227.33333333333334,False,222.79139784946236,162.0010752688172,138.0,197.0,58.94969177231335,39.46879743330719,-0.23335615706289986,222.79139784946236,191.5010752688172,-68.88390861851397,59.48355118519407,-4.067844722049983,-0.02641148804089255,4.067930462705876,0.0,0.0,0.0,1.0
6,-19.6996336996337,189.66666666666666,False,220.14528944381385,158.58569807037458,139.0,194.0,56.868342530772225,39.65998419645978,-0.7046533101949568,220.14528944381385,186.08569807037458,-71.96990733881897,39.352037436336715,-3.0859987203049997,-20.13151374885735,20.366669681667563,0.0,0.0,0.0,1.0
7,-19.64957264957265,195.0,False,220.0938144329897,155.4061855670103,136.0,192.0,51.9714320549895,45.23450871150555,-1.4227810939773557,220.0938144329897,183.4061855670103,-72.54779890205273,29.391024412677737,-0.5778915632337629,-9.961013023658978,9.977762229897069,0.0,0.0,0.0,1.0
8,-19.5995115995116,209.25,False,221.734243697479,151.11659663865547,134.0,178.0,59.847468224315904,41.52300445391923,-1.5259090007774792,221.734243697479,173.11659663865547,-73.31193980413912,-8.860235544031726,-0.7641409020863819,-38.25125995670946,38.258891771639256,0.0,0.0,0.0,1.0
9,-19.54945054945055,120.2,False,213.8528880866426,153.31498194945848,130.0,178.0,65.73753756144971,40.9637491966843,-0.7927512672991612,213.8528880866426,177.31498194945848,-78.67457046818015,6.747144793525965,-5.362630664041035,15.607380337557691,16.50297332725517,0.0,0.0,0.0,1.0
10,-19.4993894993895,274.0,False,210.61981728742094,153.43569922698524,129.0,178.0,61.167362269705,51.80278463348678,-0.7504315978898503,210.61981728742094,177.93569922698524,-81.07712869584442,9.054643966487864,-2.4025582276642723,2.307499172961899,3.331191749289905,0.0,0.0,0.0,1.0
11,-19.449328449328448,1674.0,False,208.39605734767025,156.0609318996416,132.0,180.0,70.60914603357526,52.0628615869482,1.556104667260794,208.39605734767025,180.0609318996416,-82.34089981947393,16.955137173388803,-1.2637711236295104,7.900493206900938,8.000931843554703,0.0,0.0,0.0,1.0
12,-19.399267399267398,1881.0,False,211.264221158958,154.27432216905902,131.0,179.0,73.45749613358238,50.05527554891891,1.504976837952201,211.264221158958,178.27432216905902,-80.49730693840915,10.31346531248706,1.8435928810647795,-6.641671860901743,6.8927962264241325,0.0,0.0,0.0,1.0
13,-19.349206349206348,1850.0,False,210.89675675675676,154.91405405405405,133.0,180.0,77.72474833410573,49.61588297626692,1.5215936249339614,210.89675675675676,178.41405405405405,-80.7544014602338,10.832914699085682,-0.25709452182464076,0.5194493865986232,0.5795905954981728,0.0,0.0,0.0,1.0
14,-19.299145299145298,1878.0,False,211.53940362087326,154.7129925452609,133.0,182.0,75.26250912584965,49.09390904471529,1.4481407521800105,211.53940362087326,179.2129925452609,-80.07589346126798,13.80294626491042,0.6785079989658129,2.970031565824737,3.046548966725454,0.0,0.0,0.0,1.0
15,-19.249084249084248,2036.0,False,212.8826129666012,156.1154223968566,133.0,182.0,75.97519549537053,49.89375829966538,1.4415320241859038,212.8826129666012,180.6154223968566,-78.72269346835392,19.016440137013337,1.3531999929140568,5.213493872102918,5.3862480981920315,0.0,0.0,0.0,1.0
16,-19.1990231990232,2112.0,False,216.04166666666666,156.13636363636363,132.0,183.0,76.693634602888,49.14592271003132,1.443107751511301,216.04166666666666,181.63636363636363,-76.04928291830159,22.811760729976307,2.6734105500523384,3.7953205929629696,4.642368185796979,0.0,0.0,0.0,1.0
