,time,shadow,xc,yc,minr,maxr,maj-ax,min-ax,orientation,x-pos,y-pos,x-corr,y-corr,x-vel,y-vel,speed,rear,freeze,escape,hide
0,-10.0,False,453.7596330275229,211.9988990825688,175.0,249.0,78.93033048131329,64.49160641164465,0.9854155724000088,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-9.949958298582152,False,453.53,211.99962962962962,175.0,251.0,81.19994612633734,64.4318782861226,0.9159273734277722,453.53,237.33296296296297,32.79730075044174,140.31180521663686,32.79730075044174,140.31180521663686,144.09394719996524,0.0,0.0,0.0,0.0
2,-9.899916597164303,False,456.7556644213105,213.27832210655237,175.0,253.0,86.7621677788153,66.48956912799943,0.8671963475500083,456.7556644213105,239.27832210655237,34.53566499522188,143.16006164941783,1.7383642447801364,2.848256432780971,3.336836069453847,0.0,0.0,0.0,0.0
3,-9.849874895746455,False,456.86451230358733,213.6217017491847,175.0,252.0,88.29371683778454,65.8772420621882,0.9371513126458283,456.86451230358733,239.28836841585135,34.59680536105701,143.17477074063157,0.06114036583512927,0.01470909121374575,0.0628848288443861,0.0,0.0,0.0,0.0
4,-9.799833194328608,False,457.675799086758,212.83287671232875,175.0,250.0,89.91125685429536,64.27034690059223,1.1605449589396748,457.675799086758,237.83287671232875,35.12639989637889,141.04374335626466,0.529594535321884,-2.1310273843669165,2.195847919316022,0.0,0.0,0.0,0.0
5,-9.74979149291076,False,459.55921432697863,210.9638937030618,174.0,241.0,95.07235000556051,62.22227504980272,1.4036918008395731,459.55921432697863,233.29722703639516,36.42055610258034,134.40296784245265,1.2941562062014498,-6.640775513812002,6.765703194117726,0.0,0.0,0.0,0.0
6,-9.699749791492911,False,460.2786836643937,209.39579009783574,173.0,238.0,104.43435183032821,57.91896531834712,1.5163567019322737,460.2786836643937,231.0624567645024,36.943728178890396,131.1309762291397,0.523172076310054,-3.271991613312963,3.313553702450126,0.0,0.0,0.0,0.0
7,-9.649708090075062,False,459.68563776364243,203.53431536658854,170.0,236.0,114.7197372879552,61.602401294919,-1.5286425994476853,459.68563776364243,225.53431536658854,36.879978511006975,123.03706495840197,-0.06374966788342107,-8.09391127073772,8.094162321002115,0.0,0.0,0.0,0.0
8,-9.599666388657214,False,460.65416036308625,199.14735249621785,168.0,237.0,114.93356843991221,62.52742691162264,-1.4938140142654686,460.65416036308625,222.14735249621785,37.61017392209959,118.07811492857665,0.7301954110926161,-4.958950029825317,5.012421643944694,0.0,0.0,0.0,0.0
9,-9.549624687239366,False,461.9885993485342,194.4657980456026,167.0,232.0,114.93873433515577,57.59083554240342,-1.5159297008506312,461.9885993485342,216.13246471226927,38.69431358895728,109.27154423465485,1.0841396668576877,-8.806570693921799,8.873051684978318,0.0,0.0,0.0,0.0
10,-9.499582985821519,False,460.58215384615386,192.58092307692309,167.0,228.0,116.58920775390963,54.18740580114261,-1.4755348336496514,460.58215384615386,212.91425641025643,38.03551232089593,104.55967263580736,-0.658801268061346,-4.711871598847495,4.757704601467485,0.0,0.0,0.0,0.0
