,time,shadow,xc,yc,minr,maxr,maj-ax,min-ax,orientation,x-pos,y-pos,x-corr,y-corr,x-vel,y-vel,speed,rear,freeze,escape,hide
0,330.0,False,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,330.050013892748,False,,,,,,,,,,-0.9221742299651701,0.7142385224677962,0.05853062266598995,0.09473456271104094,0.11135740281508295,0.0,0.0,0.0,0.0
2,330.10002778549597,False,,,,,,,,,,-1.8443484599303401,1.4284770449355924,0.1170612453319799,0.18946912542208189,0.2227148056301659,0.0,0.0,0.0,0.0
3,330.15004167824395,False,,,,,,,,,,-2.76652268989551,2.1427155674033886,0.17559186799796983,0.2842036881331228,0.3340722084452489,0.0,0.0,0.0,0.0
4,330.20005557099194,False,,,,,,,,,,-3.6886969198606803,2.8569540898711847,0.2341224906639598,0.37893825084416377,0.4454296112603318,0.0,0.0,0.0,0.0
5,330.2500694637399,False,,,,,,,,,,-4.610871149825851,3.5711926123389808,0.29265311332994975,0.47367281355520474,0.5567870140754148,0.0,0.0,0.0,0.0
6,330.3000833564879,False,,,,,,,,,,-5.53304537979102,4.285431134806777,0.35118373599593966,0.5684073762662456,0.6681444168904977,0.0,0.0,0.0,0.0
7,330.3500972492359,False,,,,,,,,,,-6.45521960975619,4.999669657274573,0.4097143586619296,0.6631419389772866,0.7795018197055806,0.0,0.0,0.0,0.0
8,330.40011114198387,False,,,,,,,,,,-7.3773938397213605,5.713908179742369,0.4682449813279196,0.7578765016883275,0.8908592225206636,0.0,0.0,0.0,0.0
9,330.45012503473185,False,,,,,,,,,,-8.299568069686531,6.4281467022101655,0.5267756039939095,0.8526110643993685,1.0022166253357465,0.0,0.0,0.0,0.0
10,330.50013892747984,False,,,,,,,,,,-9.221742299651702,7.1423852246779616,0.5853062266598995,0.9473456271104095,1.1135740281508295,0.0,0.0,0.0,0.0
11,330.5501528202278,False,,,,,,,,,,-10.14391652961687,7.856623747145758,0.6438368493258895,1.0420801898214505,1.2249314309659125,0.0,0.0,0.0,0.0
12,330.6001667129758,False,,,,,,,,,,-11.06609075958204,8.570862269613555,0.7023674719918793,1.1368147525324912,1.3362888337809955,0.0,0.0,0.0,0.0
13,330.6501806057238,False,,,,,,,,,,-11.988264989547211,9.28510079208135,0.7608980946578693,1.2315493152435322,1.4476462365960785,0.0,0.0,0.0,0.0
14,330.7001944984718,False,,,,,,,,,,-12.91043921951238,9.999339314549147,0.8194287173238592,1.3262838779545731,1.5590036394111613,0.0,0.0,0.0,0.0
15,330.75020839121976,False,,,,,,,,,,-13.83261344947755,10.713577837016942,0.8779593399898492,1.4210184406656141,1.6703610422262443,0.0,0.0,0.0,0.0
16,330.80022228396774,False,,,,,,,,,,-14.754787679442721,11.427816359484739,0.9364899626558392,1.515753003376655,1.7817184450413273,0.0,0.0,0.0,0.0
17,330.8502361767158,False,,,,,,,,,,-15.676961909407892,12.142054881952536,0.9950205853218291,1.610487566087696,1.8930758478564103,0.0,0.0,0.0,0.0
18,330.90025006946377,False,,,,,,,,,,-16.599136139373062,12.856293404420331,1.053551207987819,1.705222128798737,2.004433250671493,0.0,0.0,0.0,0.0
19,330.95026396221175,False,,,,,,,,,,-17.52131036933823,13.570531926888128,1.112081830653809,1.799956691509778,2.115790653486576,0.0,0.0,0.0,0.0
20,331.00027785495973,False,,,,,,,,,,-18.443484599303403,14.284770449355923,1.170612453319799,1.894691254220819,2.227148056301659,0.0,0.0,0.0,0.0
21,331.0502917477077,False,,,,,,,,,,-19.365658829268572,14.99900897182372,1.2291430759857889,1.9894258169318597,2.338505459116742,0.0,0.0,0.0,0.0
22,331.1003056404557,False,,,,,,,,,,-20.28783305923374,15.713247494291515,1.287673698651779,2.084160379642901,2.449862861931825,0.0,0.0,0.0,0.0
23,331.1503195332037,False,,,,,,,,,,-21.210007289198913,16.42748601675931,1.3462043213177688,2.1788949423539417,2.561220264746908,0.0,0.0,0.0,0.0
24,331.20033342595167,False,,,,,,,,,,-22.13218151916408,17.14172453922711,1.4047349439837586,2.2736295050649824,2.672577667561991,0.0,0.0,0.0,0.0
25,331.25034731869965,False,,,,,,,,,,-23.05435574912925,17.855963061694904,1.4632655666497487,2.3683640677760236,2.783935070377074,0.0,0.0,0.0,0.0
26,331.30036121144764,False,,,,,,,,,,-23.976529979094423,18.5702015841627,1.5217961893157386,2.4630986304870643,2.895292473192157,0.0,0.0,0.0,0.0
27,331.3503751041956,False,,,,,,,,,,-24.89870420905959,19.2844401066305,1.5803268119817286,2.5578331931981055,3.0066498760072395,0.0,0.0,0.0,0.0
28,331.4003889969436,False,,,,,,,,,,-25.82087843902476,19.998678629098293,1.6388574346477185,2.6525677559091463,3.1180072788223225,0.0,0.0,0.0,0.0
29,331.4504028896916,False,,,,,,,,,,-26.743052668989932,20.71291715156609,1.6973880573137086,2.7473023186201875,3.2293646816374055,0.0,0.0,0.0,0.0
30,331.5004167824396,False,,,,,,,,,,-27.6652268989551,21.427155674033884,1.7559186799796984,2.8420368813312282,3.3407220844524885,0.0,0.0,0.0,0.0
31,331.55043067518756,False,,,,,,,,,,-28.587401128920273,22.141394196501683,1.8144493026456885,2.9367714440422694,3.4520794872675715,0.0,0.0,0.0,0.0
32,331.60044456793554,False,,,,,,,,,,-29.509575358885442,22.855632718969478,1.8729799253116783,3.03150600675331,3.5634368900826545,0.0,0.0,0.0,0.0
33,331.6504584606835,False,,,,,,,,,,-30.43174958885061,23.569871241437273,1.9315105479776682,3.126240569464351,3.6747942928977375,0.0,0.0,0.0,0.0
