,time,shadow,xc,yc,minr,maxr,maj-ax,min-ax,orientation,x-pos,y-pos,x-corr,y-corr,x-vel,y-vel,speed,rear,freeze,escape,hide
0,-10.0,False,333.80331335918225,412.01445188579487,375.0,448.0,77.35781943836284,51.90873362547196,-0.9136895042529758,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-9.949958298582152,False,326.51649331352155,419.8252600297177,376.0,488.0,131.34388623114705,52.67925893980995,-0.7598846222327701,326.51649331352155,457.158593363051,-18.323998324319664,438.16444762066436,-18.323998324319664,438.16444762066436,438.5474342340992,0.0,0.0,0.0,0.0
2,-9.899916597164303,False,327.18725099601596,419.82441661923735,375.0,486.0,130.4018964749883,52.112054148005654,-0.769173077601293,327.18725099601596,456.82441661923735,-18.045008183292772,437.69311229793703,0.2789901410268918,-0.47133532272732737,0.5477156974568821,0.0,0.0,0.0,0.0
3,-9.849874895746455,False,325.7358490566038,422.5260490002816,377.0,489.0,137.95123271130396,50.148145143504394,-0.7472213195348012,325.7358490566038,459.8593823336149,-18.574394975317382,441.97374095009155,-0.52938679202461,4.280628652154519,4.313239157897035,0.0,0.0,0.0,0.0
4,-9.799833194328608,False,326.6595625350533,421.72966909702745,377.0,488.0,136.2902758661128,51.08089004392654,-0.7469206288062565,326.6595625350533,458.72966909702745,-18.213153638432452,440.3803513357228,0.3612413368849303,-1.593389614368732,1.63382550067397,0.0,0.0,0.0,0.0
5,-9.74979149291076,False,326.53891708967853,420.8116187253243,377.0,483.0,128.6803783844629,52.71403337016388,-0.7622942148378598,326.53891708967853,456.1449520586576,-18.346118868167004,436.7347701814635,-0.13296522973455183,-3.6455811542593324,3.6480051678429906,0.0,0.0,0.0,0.0
6,-9.699749791492911,False,325.9142612174907,422.1194627036296,377.0,487.0,133.21983990108583,51.96064670328559,-0.7394894231725184,325.9142612174907,458.7861293702963,-18.53195539498648,440.4599850074701,-0.18583652681947527,3.7252148260066065,3.72984727765089,0.0,0.0,0.0,0.0
7,-9.649708090075062,False,326.72739763671336,420.43088760648527,375.0,483.0,130.10253985475174,52.76954992202388,-0.7659598064386957,326.72739763671336,456.43088760648527,-18.255753838954995,437.138064325085,0.27620155603148433,-3.321920682385098,3.3333833142337665,0.0,0.0,0.0,0.0
8,-9.599666388657214,False,327.5404584368959,419.66280033140015,376.0,483.0,124.72263896403864,53.50445952106683,-0.7882433572088459,327.5404584368959,455.32946699806683,-17.93835786970111,435.58457968697724,0.3173959692538837,-1.5534846381077614,1.5855770943525307,0.0,0.0,0.0,0.0
9,-9.549624687239366,False,326.4864940911649,420.6758581879572,377.0,484.0,129.88741302984127,51.413746630650124,-0.7709313675204383,326.4864940911649,456.3425248546239,-18.362564795617548,437.0134342096247,-0.4242069259164367,1.4288545226474412,1.4904954756340323,0.0,0.0,0.0,0.0
