,time,shadow,xc,yc,minr,maxr,maj-ax,min-ax,orientation,x-pos,y-pos,x-corr,y-corr,x-vel,y-vel,speed,rear,freeze,escape,hide
0,-10.0,True,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-9.949958298582152,True,,,,,,,,,,-7.134344887381121,0.6377551020408176,-0.008508263238720164,-0.049799130681484255,0.050520728022969974,0.0,0.0,0.0,0.0
2,-9.899916597164303,True,,,,,,,,,,-14.268689774762242,1.2755102040816353,-0.017016526477440327,-0.09959826136296851,0.10104145604593995,0.0,0.0,0.0,0.0
3,-9.849874895746455,True,,,,,,,,,,-21.403034662143362,1.913265306122453,-0.02552478971616049,-0.14939739204445276,0.15156218406890992,0.0,0.0,0.0,0.0
4,-9.799833194328608,True,,,,,,,,,,-28.537379549524484,2.5510204081632706,-0.034033052954880655,-0.19919652272593702,0.2020829120918799,0.0,0.0,0.0,0.0
5,-9.74979149291076,True,,,,,,,,,,-35.671724436905606,3.1887755102040884,-0.04254131619360082,-0.24899565340742127,0.25260364011484987,0.0,0.0,0.0,0.0
6,-9.699749791492911,True,,,,,,,,,,-42.806069324286725,3.826530612244906,-0.05104957943232098,-0.29879478408890553,0.30312436813781984,0.0,0.0,0.0,0.0
7,-9.649708090075062,True,,,,,,,,,,-49.94041421166785,4.464285714285723,-0.059557842671041146,-0.3485939147703898,0.3536450961607898,0.0,0.0,0.0,0.0
8,-9.599666388657214,True,,,,,,,,,,-57.07475909904897,5.102040816326541,-0.06806610590976131,-0.39839304545187404,0.4041658241837598,0.0,0.0,0.0,0.0
9,-9.549624687239366,True,,,,,,,,,,-64.2091039864301,5.739795918367359,-0.07657436914848148,-0.44819217613335827,0.45468655220672977,0.0,0.0,0.0,0.0
10,-9.499582985821519,True,,,,,,,,,,-71.34344887381121,6.377551020408177,-0.08508263238720164,-0.49799130681484255,0.5052072802296997,0.0,0.0,0.0,0.0
11,-9.44954128440367,True,,,,,,,,,,-78.47779376119233,7.015306122448994,-0.0935908956259218,-0.5477904374963268,0.5557280082526697,0.0,0.0,0.0,0.0
12,-9.399499582985822,True,,,,,,,,,,-85.61213864857345,7.653061224489812,-0.10209915886464196,-0.5975895681778111,0.6062487362756397,0.0,0.0,0.0,0.0
13,-9.349457881567973,True,,,,,,,,,,-92.74648353595457,8.29081632653063,-0.11060742210336214,-0.6473886988592953,0.6567694642986097,0.0,0.0,0.0,0.0
14,-9.299416180150125,True,241.37142857142857,144.57142857142858,142.0,148.0,10.228525709913601,4.869995240076846,-1.4072663879980836,241.37142857142857,146.57142857142858,-99.8808284233357,8.928571428571447,-0.11911568534208229,-0.6971878295407796,0.7072901923215796,0.0,0.0,0.0,1.0
15,-9.249374478732276,True,239.74761904761905,143.60064935064935,140.33333333333334,147.66666666666666,11.741771311570739,5.845085896956981,-0.5683996332563848,239.74761904761905,146.0450937950938,-100.97527160258255,8.154549698667362,-0.12762394858080245,-0.7469869602222639,0.7578109203445496,0.0,0.0,0.0,0.0
16,-9.199332777314428,True,238.1238095238095,142.62987012987014,138.66666666666666,147.33333333333334,13.255016913227875,6.820176553837117,0.27046712148531404,238.1238095238095,145.51875901875903,-102.0697147818294,7.380527968763276,-0.13613221181952262,-0.7967860909037481,0.8083316483675196,0.0,0.0,0.0,0.0
17,-9.149291075896581,True,236.5,141.6590909090909,137.0,147.0,14.768262514885013,7.795267210717252,1.1093338762270126,236.5,144.99242424242425,-103.16415796107626,6.606506238859191,-0.1446404750582428,-0.8465852215852323,0.8588523763904896,0.0,0.0,0.0,1.0
18,-9.099249374478733,True,236.3783783783784,141.71621621621622,138.0,146.0,12.95527764074765,7.354933027162874,1.2120446584783495,236.3783783783784,144.38288288288288,-103.31730669937322,5.710121886592474,-0.15314873829696296,-0.8963843522667165,0.9093731044134595,0.0,0.0,0.0,1.0
19,-9.049207673060884,True,236.71660231660232,143.26215143715143,139.55,147.6,13.23465932661652,7.426123899925884,1.2196578554742734,236.71660231660232,145.94548477048477,-102.91585418939843,8.008065838948191,-0.10222421762888878,-0.7729047386436249,0.9684492036902043,0.0,0.0,0.0,0.0
20,-8.999165971643036,True,237.05482625482625,144.80808665808667,141.1,149.2,13.51404101248539,7.497314772688893,1.2272710524701975,237.05482625482625,147.50808665808665,-102.51440167942364,10.306009791303907,-0.0512996969608146,-0.6494251250205333,1.027525302966949,0.0,0.0,0.0,0.0
