,time,shadow,xc,yc,minr,maxr,maj-ax,min-ax,orientation,x-pos,y-pos,x-corr,y-corr,x-vel,y-vel,speed,rear,freeze,escape,hide
0,-10.0,False,213.72273567467653,137.4445471349353,109.0,167.0,86.741011446102,56.01768308242797,1.5080772465816779,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-9.949958298582152,False,213.59954896907217,137.63434278350516,110.0,166.0,92.7751267711599,53.19511516559538,1.5521358378973416,213.59954896907217,156.30100945017182,-111.76843856026052,1.9564051882282985,-111.76843856026052,1.9564051882282985,111.7855597984787,0.0,0.0,0.0,0.0
2,-9.899916597164303,False,214.2551499819299,136.6873870617998,111.0,163.0,99.30019550689686,50.68363862114098,1.5194369882253957,214.2551499819299,154.02072039513314,-111.65753172124403,-1.4726009095742263,0.11090683901649356,-3.4290060978025245,3.4307991992693956,0.0,0.0,0.0,0.0
3,-9.849874895746455,False,214.83160899036747,137.69033178737067,112.0,164.0,98.81146587724352,50.01299978320938,1.4721416262169473,214.83160899036747,155.023665120704,-111.1450567754536,0.03558664767520259,0.5124749457904301,1.5081875572494288,1.5928779858811857,0.0,0.0,0.0,1.0
4,-9.799833194328608,False,215.22438271604938,139.46234567901234,112.0,167.0,99.03043752987793,52.738825371782525,1.5014369848686635,215.22438271604938,157.7956790123457,-110.5103092687222,4.204028589993514,0.6347475067314008,4.168441942318311,4.216492929411857,0.0,0.0,0.0,1.0
5,-9.74979149291076,False,214.48577376821652,138.60721721027065,113.0,167.0,99.16253950551769,50.9462697216147,1.4813657934508087,214.48577376821652,156.60721721027065,-111.15176734495344,2.4168679853693944,-0.6414580762312454,-1.7871606046241193,1.8987921134981411,0.0,0.0,0.0,1.0
6,-9.699749791492911,False,215.81468001213224,138.81649984834698,111.0,166.0,97.81016662043848,52.58706495917448,1.4856141044886653,215.81468001213224,157.14983318168032,-110.21648440691364,3.232831852150859,0.9352829380398049,0.8159638667814648,1.2411894319890617,0.0,0.0,0.0,1.0
7,-9.649708090075062,False,216.54881450488145,138.05613668061366,111.0,164.0,98.12410831455975,51.958467996650484,1.4721935915213737,216.54881450488145,155.72280334728032,-109.93499646328304,1.0869223267373218,0.2814879436305944,-2.145909525413537,2.16429276061949,0.0,0.0,0.0,1.0
8,-9.599666388657214,False,216.76642335766422,138.90115571776155,111.0,167.0,93.99348638879297,53.24666590586017,1.534947887125399,216.76642335766422,157.5678223844282,-109.54337175692295,3.8613870442529494,0.3916247063600906,2.7744647175156274,2.8019679475987402,0.0,0.0,0.0,1.0
9,-9.549624687239366,False,217.92549019607844,137.5710407239819,110.0,166.0,99.72377951106589,51.32118457120896,-1.5390891708300836,217.92549019607844,156.23770739064855,-108.9724339873634,1.861214121276018,0.5709377695595492,-2.0001729229769314,2.0800628977316324,0.0,0.0,0.0,1.0
10,-9.499582985821519,False,220.02314647377938,133.94321880650995,109.0,165.0,104.38556191524904,48.92359713328223,-1.4794597185339178,220.02314647377938,152.6098854731766,-108.0953728534813,-3.5941571831930768,0.8770611338821084,-5.455371304469095,5.525424173960892,0.0,0.0,0.0,1.0
11,-9.44954128440367,False,225.19762972453555,131.83760409993593,108.0,164.0,107.1338780718359,48.4859974910578,-1.400030426820496,225.19762972453555,150.5042707666026,-104.99697939014847,-6.7604950878156576,3.098393463332826,-3.166337904622581,4.4300945565386405,0.0,0.0,0.0,1.0
12,-9.399499582985822,False,227.1530612244898,129.0878169449598,103.0,161.0,106.01569195826826,47.779711820083584,-1.372849813966537,227.1530612244898,148.42115027829314,-103.9855794354631,-9.893007100311067,1.0113999546853734,-3.1325120124954093,3.2917413897154213,0.0,0.0,0.0,1.0
